시도,시군,업종,업소명,연락처,주소,메뉴1,가격1,메뉴2,가격2,메뉴3,가격3,메뉴4,가격4
서울특별시,관악구,미용업,문지혜 미용실,02-889-3242,서울특별시 관악구 행운1길 15,커트,12000,,,,,,
서울특별시,관악구,미용업,로이스헤어#,02-882-0882,"서울특별시 관악구 양녕로 117, 505동 102호",커트,10000,파마,40000,염색,30000,,
서울특별시,관악구,한식,형제순대국,02-875-9204,서울특별시 관악구 관천로 25,육개장,9000,,,,,,
서울특별시,관악구,미용업,진주피부관리실,,서울특별시 관악구 솔밭로 13,여드름관리,55000,남자얼굴윤곽관리,44000,,,,
서울특별시,관악구,기타비요식업,원펀짐,070-8648-1400,서울특별시 관악구 신림로 108,헬스(12개월),319000,1:1PT(회당),50000,,,,
서울특별시,관악구,기타요식업,라빈느,070-4127-0506,서울특별시 관악구 신림로17길 57,아메리카노,2000,샌드위치,5500,,,,
서울특별시,관악구,한식,두꺼비정육식당,02-839-5610,서울특별시 관악구 난곡로24길 12,삼겹살(200g),14000,항정살(200g),16000,한우등심(200g),30000,한우차돌박이(200g),24000
서울특별시,관악구,한식,서울밥집 르네상스점,,서울특별시 관악구 봉천로12길 49,비빔밥,6900,,,,,,
서울특별시,관악구,기타비요식업,아성당구장,,"서울특별시 관악구 호암로24길 41, 지하 1층",당구게임(10분),1000,,,,,,
서울특별시,관악구,중식,신대성각,02-886-4426,서울특별시 관악구 호암로22길 76,짜장면,6000,짬뽕,7000,,,,
서울특별시,관악구,한식,시골집,02-877-3349,서울특별시 관악구 관악로30길 6,비빔밥,7000,된장찌개,7000,,,,
서울특별시,관악구,미용업,미담,,서울특별시 관악구 관악로30길 11-1,네일아트,35000,피부관리,30000,,,,
서울특별시,관악구,한식,갯벌철판낙지,02-871-3828,서울특별시 관악구 봉천로 596,낙지덮밥,10000,,,,,,
서울특별시,관악구,일식,우마이텐,02-6092-9992,서울특별시 관악구 봉천로 596,일본라멘,9000,카레돈까스,9500,,,,
서울특별시,관악구,한식,건호네집,02-875-8781,서울특별시 관악구 청림6길 18,백반,8000,,,,,,
서울특별시,관악구,한식,원조소문난순대국집,02-852-2866,"서울특별시 관악구 남부순환로 143길 29, 1층",순대국,9000,,,,,,
서울특별시,관악구,한식,봄날햇살,02-873-8592,"서울특별시 관악구 신림동 7길 46, 우명빌딩 1층",닭갈비,11000,막국수,7000,,,,
서울특별시,관악구,한식,백가집,02-885-5486,"서울특별시 관악구 호암로24길 11, 오성빌딩 1층",김치찌개,6000,청국장,6000,,,,
서울특별시,관악구,기타요식업,솔이네커피볶는집,,"서울특별시 관악구 행운2길 32, 1층",아메리카노,3500,,,,,,
서울특별시,관악구,미용업,새피왁싱,,"서울특별시 관악구 행운2길 66-6, 202호",눈썹왁싱,22000,인중왁싱,11000,,,,
서울특별시,서초구,기타요식업,미미치킨,02-586-7130,서울특별시 서초구 서초대로 108,후라이드 치킨,18000,양념치킨,19000,후라이드반/양념반,19000,,
서울특별시,서초구,한식,미각,02-585-9095,서울특별시 서초구 반포대로28길8,선지해장국,9000,차돌된장찌개,9000,김치전골,9000,,
서울특별시,서초구,기타요식업,플로우,070-7779-5577,서울특별시 서초구 신반포로43길 45,아메리카노,3500,카페라떼,4000,콜드브루,4500,,
서울특별시,서초구,한식,소앤돼지,,서울특별시 서초구 강남대로95길 55,한우된장전골,8000,김치전골,8000,제육볶음,9000,,
서울특별시,서초구,한식,행복밥상,02-536-8825,서울특별시 서초구 마방로10길 18-15,순두부,9000,제육볶음,11000,,,,
서울특별시,서초구,한식,백씨네백년삼겹살,02-587-0335,서울특별시 서초구 효령로 316-1,제육쌈정식,10000,오징어제육,11000,,,,
서울특별시,서초구,한식,미소마을,02-584-9199,"서울특별시 서초구 강남대로41길 18, 2층",순두부,10000,백반,10000,된장찌개,10000,,
서울특별시,서초구,한식,은순이네 반찬가게,02-501-5060,"서울특별시 서초구 서초중앙로24길 43, 지114호",코다리,6000,두부조림,3000,,,,
서울특별시,서초구,미용업,코지헤어,02-3473-5033,서울특별시 서초구 반포대로22길 14-3,컷트,16000,,,,,,
서울특별시,서초구,미용업,루아룸,02-537-4117,"서울특별시 서초구 동광로75, 2층",다운펌,30000,,,,,,
서울특별시,서초구,한식,만두랑,02-573-7577,서울특별시 서초구 남부순환로 356길 39 2층,만두전골,8000,,,,,,
서울특별시,서초구,기타요식업,크러스트,0507-1319-3899,"서울특별시 서초구 서초대로51길 30, 1층",흑임자바게트,3600,뺑오쇼콜라,3800,,,,
서울특별시,서초구,한식,밥심,02-598-7408,"서울특별시 서초구 사임당로178, 지하1층 106",비빔밥,8000,제육볶음,9000,소불고기,10000,,
서울특별시,서초구,한식,들름집,02-585-8449,"서울특별시 서초구 사임당로178, 지하1층 104",불해물쌀국수,9000,멍게비빔밥,11000,골뱅이비빔밥,11000,,
서울특별시,서초구,한식,꽃보다 라면,02-521-6225,"서울특별시 서초구 사임당로178, 지하1층 103",꽃보다라면 정식,7000,,,,,,
서울특별시,서초구,한식,우리집,02-3472-8842,서울특별시 서초구 서초중앙로8길 106,김치찌개,8500,된장찌개,8500,,,,
서울특별시,서초구,한식,두리미가솥밥,02-598-2163,"서울특별시 서초구 사임당로108, 1층",백반,8000,순두부찌개,8000,청국장찌개,8000,,
서울특별시,서초구,기타요식업,마실,02-522-2229,"서울특별시 서초구 명달로58, 1층 104호",매콤볶음면,9000,냉쌀국수,9000,,,,
서울특별시,서초구,한식,사라스칼국수,02-586-5678,"서울특별시 서초구 명달로58, 1층 103호",닭칼국수,10000,,,,,,
서울특별시,서초구,미용업,한나미용실,02-585-4042,서울특별시 서초구 방배로13길 18,커트,13000,펌,35000,,,,
서울특별시,서초구,기타요식업,버팔로스팟,0507-1324-3242,서울특별시 서초구 효령로31길 81 1층,오리지널 버팔로윙,21000,웨지감자,8500,,,,
서울특별시,서초구,기타비요식업,미래스포츠클럽,0507-1407-1684,"서울특별시 서초구 나루터로37, 302호(신사쇼핑센터)",어린이스포츠강습,90000,스포츠,90000,,,,
서울특별시,서초구,한식,김가네손칼국수,02-573-1102,"서울특별시 서초구 남부순환로358길 13, 1층 101, 102호(양재동)",칼국수,8000,수제비,8000,,,,
서울특별시,서초구,한식,서울닭칼,0507-1398-1277,"서울특별시 서초구 방배로13길 18 (방배동, 방배아크로타워) 1층 128호",닭칼국수,8900,닭곰탕,8900,,,,
서울특별시,서초구,미용업,아름다운피부,02-584-4189,"서울특별시 서초구 방배로13길 18 (방배동, 방배아크로타워) 208호",베이직관리,44000,미백특수관리,66000,,,,
서울특별시,서초구,중식,비취,02-532-6211,서울특별시 서초구 신반포로 213 (잠원동) 지하1층,짜장면,7000,간짜장,8000,,,,
서울특별시,서초구,중식,만추,02-517-8597,"서울특별시 서초구 사평대로55길 82-14, 1층 103호",짜장면,8000,,,,,,
서울특별시,서초구,한식,꿉냉,070-5136-6442,서울특별시 서초구 신반포로49길 11,냉동삼겹살150g(제주산),13900,냉면(자가제면),10000,김치찌개,7500,된장찌개,7500
서울특별시,서초구,한식,가정식백반,02-3462-0773,서울특별시 서초구 논현로31길 30,백반,8000,,,,,,
서울특별시,서초구,한식,어랑생선밥상,02-516-3690,"서울특별시 서초구 사평대로55길 21-2, 1층",고등어구이(1마리),14000,삼치구이(1마리),16000,,,,
서울특별시,서초구,일식,니카이,,"서울특별시 서초구 서초중앙로2길 37, 202호",가츠동,9500,우동,7200,,,,
서울특별시,서초구,한식,누렁국수,02-431-0045,"서울특별시 서초구 언남19길 11, 1층",우국수,9000,진국수,9000,충무김밥,8000,,
서울특별시,서초구,한식,의정부 평양면옥 신사점,02-547-6947,서울특별시 서초구 강남대로 93길 28 (잠원동),접시만두,13000,만둣국,14000,,,,
서울특별시,서초구,미용업,헤세드헤어,02-533-5130,서울특별시 서초구 방배중앙로145-2 (방배동) 1층,커트(학생),18000,펌,65000,,,,
서울특별시,서초구,중식,공리,02-515-4828,서울특별시 서초구 신반포로 47길 93,군만두(8개),6000,물만두(8개),6000,,,,
서울특별시,서초구,중식,구룡각,02-576-4283,서울특별시 서초구 논현로 61,갓성비짜장면,7000,,,,,,
서울특별시,서초구,일식,니카이 양재점,,서울특별시 서초구 논현로17길 22 (양재동) 2층,니카이로스카츠,9800,,,,,,
서울특별시,서초구,기타요식업,필드매뉴얼커피,070-7537-1762,서울특별시 서초구 논현로27길 97 (양재동) 1층,아메리카노,3200,,,,,,
서울특별시,서초구,한식,(주)에이치앤디이서울만남의광장휴게소,02-578-3372,서울특별시 서초구 양재대로12길 73-71 (원지동) 서울만남의광장휴게소,실속바지락미역국,7000,,,,,,
서울특별시,서초구,한식,도시락&한식 하늘채,02-576-3389,서울특별시 서초구 동산로19길 40-1 (양재동) 1층,점심부페,10000,,,,,,
서울특별시,서초구,한식,정하지송탄부대찌개,02-574-1230,서울특별시 서초구 논현로27길 91 (양재동) 1층,점심부대찌개,10000,,,,,,
서울특별시,강남구,미용업,J&J뷰티샵,,서울특별시 강남구 (역삼1동)역삼로11길 13-8 지상1층 101호,기본컷트,15000,뿌리염색,35000,기본펌,39000,,
서울특별시,강남구,미용업,M&M미용실,02-3411-3727,서울특별시 강남구 (일원1동)일원로3길 10,컷트,7000,일반펌,25000,드라이,10000,,
서울특별시,강남구,한식,강남불고기,02-552-6464,서울특별시 강남구 테헤란로25길 20 210호,생삼겹살(200g),15000,옛맛서울불고기 (250g),17000,,,,
서울특별시,강남구,한식,고등어식당,02-2050-0095,서울특별시 강남구 (역삼1동)강남대로84길 33,묵은지 고등어조림,10000,된장찌개,9000,돌솥비빔밥,10000,,
서울특별시,강남구,한식,고불초삼겹,02-563-6417,서울특별시 강남구 (역삼동)도곡로7길 25 2층,생삼겹살(180g),15000,목살(180g),14000,가브리살(150g),14000,,
서울특별시,강남구,한식,김밥여행,02-571-0747,서울특별시 강남구 (개포4동)논현로4길 47,김치볶음밥,8000,유부우동,8000,일반김밥,3500,,
서울특별시,강남구,한식,노숙자 아구샤브샤브,02-577-5017,서울특별시 강남구 (개포4동)개포로22길 13,대구탕.지리,8000,김치찌개,8000,해물된장 비빔밥,8000,,
서울특별시,강남구,한식,다복콩비지,02-573-2057,서울특별시 강남구 (개포4동)개포로22길 31,오리육개장,9000,된장찌개,8000,순두부찌개,8000,,
서울특별시,강남구,한식,다시사랑한다면,02-555-0451,서울특별시 강남구 (역삼동)언주로 407,잔치국수,6000,국밥,7000,닭국수,7000,,
서울특별시,강남구,한식,대청분식,02-2226-2928,서울특별시 강남구 (개포동)개포로 621 B102호,어묵우동,6000,등심돈까스,8000,육개장,8000,,
서울특별시,강남구,한식,대치동영지,02-565-1114,서울특별시 강남구 (대치2동)삼성로 212,닭곰탕,9500,비빔밥,9000,,,,
서울특별시,강남구,한식,대풍참숯갈비,02-564-6563,서울특별시 강남구 (역삼2동)논현로 76길 8 1층,삼겹살(200g),17000,돼지왕갈비(250g),17000,와규갈비살(150g),23000,,
서울특별시,강남구,양식,돈까스리,02-2183-0714,서울특별시 강남구 (역삼2동)테헤란로 322 지하층 124호,돈까스,7500,카레덮밥,7000,가쓰오우동,6500,,
서울특별시,강남구,일식,돈바치,070-7778-8300,서울특별시 강남구 (개포동)개포로 250 103호,키즈네우동,6500,규동,7700,카츠동,8500,,
서울특별시,강남구,한식,만나식당,02-451-8886,서울특별시 강남구 (개포동)개포로 109길 5 106호,칼국수,5000,칼만두,6000,,,,
서울특별시,강남구,한식,만아정육점식당,02-459-9488,서울특별시 강남구 (수서동)광평로56길 11 수서아파트상가 103호,삼겹살 (180g),16000,목살 (180g),16000,돼지모듬(180g),16000,,
서울특별시,강남구,한식,명동만두,02-2052-7776,서울특별시 강남구 (역삼1동)역삼로 133 지상1층 1호,수제고기떡만두국,8000,수제고기만두국,8000,수제만두얼큰탕,8000,,
서울특별시,강남구,한식,미테리언육식주의자,02-566-2238,서울특별시 강남구 (역삼동)역삼로8길 5,와규꽃등심(150g),25000,마늘간장소갈비살(150g),19000,삼겹살(180g),17000,,
서울특별시,강남구,한식,바우골화로구이,02-568-6721,서울특별시 강남구 (역삼1동)강남대로92길 29,양념돼지갈비찜,10000,된장찌개,8000,양념돼지왕갈비 (250g),17000,,
서울특별시,강남구,한식,영심이네집밥,02-529-5317,서울특별시 강남구 (개포4동)개포로17길 3-10 지상1층,바지락칼국수,8000,김치찌개,8000,된장찌개,8000,,
서울특별시,강남구,한식,사천옥,02-539-1075,서울특별시 강남구 (대치4동)선릉로86길 16 지상1층,가정식백반,8000,삼겹살 (200g),15000,갈비살(150g),17000,,
서울특별시,강남구,한식,삼탱이시래기밥,02-2183-3078,서울특별시 강남구 (역삼동)테헤란로 322 지하2층,시래기밥정식,9000,들깨시래기국밥,7000,들깨미역국,7000,,
서울특별시,강남구,한식,서희네,070-8151-7281,서울특별시 강남구 (개포4동)개포로22길 41 1층 101호,고등어구이,11000,생오겹살(200g),18000,삼치구이,11000,,
서울특별시,강남구,한식,석화촌,02-573-5756,서울특별시 강남구 (도곡1동)강남대로240 지하1층 B111,불고기덮밥,9000,양푼비빔밥+된장찌개 +된장찌개,8500,순두부찌개,8500,,
서울특별시,강남구,미용업,선경헤어샾,02-566-3019,서울특별시 강남구 (대치1동)삼성로 151 선경상가 지하1층 13호,커트,15000,파마일반,40000,,,,
서울특별시,강남구,한식,소담,02-3414-0010,서울특별시 강남구 (일원2동)개포로 615 지하115호,차돌된장찌개,8000,육개장,8000,뚝배기불고기,8000,,
서울특별시,강남구,일식,송송카레,02-553-0527,서울특별시 강남구 역삼로 207 1층,카레,8000,치즈카레,9000,고로케 카레,9000,,
서울특별시,강남구,한식,수미정,02-556-5080,서울특별시 강남구 (역삼1동)강남대로84길 33 지하1층 114호,순두부찌개,9000,된장찌개,9000,제육볶음,9000,,
서울특별시,강남구,한식,시골밥상,02-561-4667,"서울특별시 강남구 (역삼동) 테헤란로 313 B01, 3호",멸치국수,5500,비빔밥,7500,수제떡갈비정식,8000,,
